,id,xcenter,ycenter,aperture_sum,aperture_sum_err,total_bkg,total_bkg_err,corrected_sum,corrected_sum_err,inst_magnitudes,inst_magnitudes_err,star_id,plx,magnitudes,magnitudes_err
21,22,1236.0,1991.0,342623.4169403458,585.3404284159815,340057.8040129879,1801.9761139882041,2565.612927357899,1894.6612711833834,-8.522977838015468,0.0002878387814028101,236.0,5.4557877616812,18.71074265896883,0.0045368327238878535
22,23,986.0,1993.0,381315.9541731728,617.5078565444154,339906.13853218715,1857.9061790741166,41409.815640985675,1957.8384313154806,-11.542758242503178,1.141747988678895e-06,237.0,5.3957381862409,15.69096225448112,0.004527692713076794
23,24,3622.0,2165.0,875402.3558907132,935.629387218152,343664.3035206396,2149.7034490489045,531738.0523700735,2344.4887009919603,-14.314244351288623,8.291873406354592e-09,260.0,5.4117969249623,12.919476145695674,0.004527692569127125
24,25,2038.0,2401.0,382585.4341042271,618.5349097112997,342077.5394369555,1921.4065728974285,40507.89466727158,2018.5114943702963,-11.518849180030887,1.2301324720557394e-06,285.0,5.3083749917892,15.71487131695341,0.004527692736227374
25,26,1448.0,2450.0,342340.58373153734,585.098780063963,341235.700849344,1873.9887061868885,1104.882882193313,1963.2050971175543,-7.608290612897035,0.0016081745414244465,292.0,5.2780765717955,19.62542988408726,0.004804812728519807
26,27,1713.0,2549.0,347085.24661116267,589.1394121925239,341697.3069899015,1981.755663868824,5387.939621261146,2067.472069527111,-9.328556800635893,7.121872766532756e-05,307.0,5.5323319014874,17.905163696348403,0.004528252655012803
27,28,2230.0,2587.0,456035.08621545974,675.3036978009469,341610.35604328074,2017.8415279961475,114424.730172179,2127.8438655995087,-12.646299742449633,1.6251743665216507e-07,313.0,5.3769649697637,14.587420754534664,0.00452769257203624
28,29,419.0,2619.0,545832.0841283668,738.8044946267793,339407.60177369294,1881.173852649154,206424.48235467385,2021.0510001411621,-13.286903010500737,4.743019000566192e-08,317.0,5.4180127623563,13.94681748648356,0.004527692569367961
29,30,1557.0,2816.0,343874.48808658274,586.4081244617853,342946.8747094076,1910.616294068534,927.6133771751192,1998.5817750582455,-7.418417507502863,0.002322672172615785,340.0,5.3608009173477,19.815302989481435,0.005088693940679077
30,31,2809.0,2854.0,608099.2511840301,779.8071881792989,342430.9777509949,1932.2192027538165,265668.2734330352,2083.643515150012,-13.560849233262555,2.952188146359993e-08,348.0,5.3836619860191,13.672871263721742,0.004527692569215778
31,32,1424.0,3390.0,456413.49832740356,675.5838205164121,341027.72976889065,1790.3067210593615,115385.76855851291,1913.533813135758,-12.655380617854195,1.4372477801813674e-07,437.0,5.3047981771559,14.578339879130102,0.004527692571400695
32,33,3871.0,3605.0,343036.16841985576,585.6928951711374,351981.4202303977,77299.8586289271,-8945.251810541959,77302.07746380151,,0.0009660642800175964,467.0,5.5638823552617005,,0.004629609075676492
33,34,3844.0,3618.0,435073.3075329743,659.6008697904538,342292.8252292344,2077.0517619122793,92780.48230373987,2179.2699073522826,-12.41864156448866,2.5316156416471e-07,470.0,5.5101825420502,14.815078932495638,0.004527692576197174
34,35,3160.0,3785.0,343986.21000252134,586.5033768164441,342123.57056653925,2123.8852815286677,1862.6394359820988,2203.3780656326776,-8.175321984102432,0.0006350843846153734,486.0,5.4630282273398,19.058398512881865,0.004572016204700342
35,36,847.0,554.0,413997.0088659131,643.4259939606917,339608.1805271992,1756.7535148235538,74388.82833871391,1870.8767788256964,-12.17876929601687,3.380879933566789e-07,33.0,5.0095,15.054951200967427,0.004527692581742241
36,37,3661.0,1925.0,362607.2500133038,602.1687891732139,343035.98072028765,1991.029973953247,19571.269293016172,2080.097980344821,-10.729047481758302,5.430574886729382e-06,228.0,5.6084,16.504673015225997,0.004527695825870354
37,38,1944.0,2813.0,763957.9507120161,874.0468822489612,341926.96912337607,1828.678057050948,422030.98158864,2026.8254460384,-14.063360834981788,1.1379617908529876e-08,339.0,5.2245,13.17035966200251,0.004527692569133832
38,39,2043.0,3073.0,706596.658855694,840.593039608259,341608.78329657216,1826.247186761616,364987.87555912184,2010.4167342599815,-13.905696094941005,1.5091389030129357e-08,381.0,5.2046,13.328024402043292,0.004527692569144683
39,40,439.0,3863.0,828324.6921249479,910.1234499205956,339727.5609631304,1976.9266607007637,488597.1311618175,2176.3647938442764,-14.222377281622967,9.116536321325387e-09,493.0,5.3751,13.01134321536133,0.00452769256912871
40,41,745.0,3871.0,576714.0075224614,759.4168863381819,340416.290576145,1923.6711623924084,236297.71694631636,2068.1452435154883,-13.433648814000447,3.7039232955141555e-08,496.0,5.4362,13.80007168298385,0.004527692569271034
0,1,3534.0,2262.0,185673.86798151064,430.89890777368555,93857.42632731855,709.5501961749673,91816.4416541921,830.141764768217,-12.407301144188324,9.847168027700205e-08,270.0,5.4258447984907,12.033523180526153,0.0045276927588352
1,2,1777.0,2369.0,239118.01636918873,488.99694743754293,93827.3715426415,668.2642269484023,145290.64482654724,828.0670815955558,-12.905594128122742,3.9227462675096786e-08,281.0,5.4201317272865,11.535230196591735,0.004527692757934313
2,3,3517.0,3150.0,153374.24925966107,391.6302459527057,93843.27516869326,717.1858212820188,59530.97409096781,817.1473256353107,-11.936857472164329,2.3057615137519277e-07,389.0,5.3832482238257,12.503966852550148,0.004527692763635514
3,4,3331.0,3734.0,165426.31995986594,406.72634439611477,93872.15465738703,759.8500808308194,71554.16530247891,861.8575662860017,-12.136587299824718,1.6833160285954957e-07,480.0,5.3471893941841,12.304237024889758,0.004527692760893518
4,5,655.0,3887.0,304720.13212929486,552.0146110190317,93760.95365604493,848.8856944464217,210959.17847324992,1012.5843436545305,-13.310496063848767,2.2752774209864476e-08,498.0,5.3963203082118,11.13032826086571,0.004527692757821551
5,6,938.0,983.0,2022187.2910905292,1422.0363205281355,95262.93487954812,1141.1517685026788,1926924.356210981,1823.2977419110653,-15.712161665563167,4.91052879052229e-10,525.0,5.487587613506,8.72866265915131,0.004527692757764408
6,7,2713.0,3313.0,1929837.486542362,1389.185907129473,95587.98723152513,1204.9326198241642,1834249.499310837,1838.9399399881065,-15.658646022997162,5.465762126092929e-10,527.0,5.4520304945144,8.782178301717314,0.004527692757764415
7,8,2941.0,1379.0,958803.1173872664,979.1849270922447,94655.05761578529,734.0172780348242,864148.0597714811,1223.7583445673813,-14.841470397958933,1.6387750671012483e-09,528.0,5.403336785707,9.599353926755544,0.004527692757764679
8,9,1532.0,2943.0,1788149.332534282,1337.2170027722357,95129.90060493487,1076.9980133722593,1693019.431929347,1716.9956416109374,-15.571654857072776,5.990254955504837e-10,530.0,5.3559518861187,8.8691694676417,0.004527692757764422
9,10,2958.0,2339.0,2847344.4389644517,1687.4076139713004,96373.03949261415,1468.8703366420364,2750971.3994718376,2237.1688629951936,-16.09871518815512,2.956151011049039e-10,531.0,5.3836322187249,8.342109136559358,0.004527692757764392
10,11,3053.0,2042.0,995147.2098826711,997.5706563208144,94664.6902452991,749.1117083471809,900482.519637372,1247.523773695384,-14.886188216545973,1.5385026809048816e-09,532.0,5.4102580931813,9.554636108168504,0.004527692757764643
11,12,1766.0,2194.0,861292.9575372967,928.0587046415319,94356.5182621408,734.9004803195163,766936.4392751559,1183.7954532919841,-14.711898431984924,2.0126021023630583e-09,533.0,5.4151970048977,9.728925892729553,0.00452769275776483
