,id,xcenter,ycenter,aperture_sum,aperture_sum_err,total_bkg,total_bkg_err,corrected_sum,corrected_sum_err,magnitudes,magnitudes_err,star_id
18,19,509.0,2517.0,549668.652311488,741.3964188545657,546329.304783269,1316.3590057260417,3339.3475282191066,1510.7844590961438,16.073267692753014,0.0540001699550618,352.0
19,20,952.0,2667.0,808252.0797696871,899.0284101020771,547029.1425966918,1266.2549388841016,261222.9371729953,1552.9499838755428,11.33989346878083,0.05400000000000485,369.0
20,21,3313.0,3089.0,960774.8568623455,980.1912403569407,550237.744365411,1363.123592730826,410537.1124969345,1678.9522913805122,10.849040681116001,0.05400000000000097,427.0
21,22,3153.0,3213.0,551937.0707085012,742.924673261476,549797.6730360814,1260.398706668298,2139.3976724197855,1463.0591136081239,16.556692942157834,0.054000946084901684,443.0
22,23,2680.0,3302.0,551154.6662694733,742.3979177425977,548850.3190945125,1332.2735675309991,2304.3471749607706,1525.1581973717746,16.476051962422964,0.05400076385568648,455.0
23,24,3213.0,3309.0,714565.979963853,845.320045831887,551269.3171306312,2379.023552797887,163296.66283322184,2524.7413817364154,11.849978465867958,0.05400000000008306,458.0
24,25,1918.0,3343.0,548675.0179102885,740.7260068126762,547377.6570883364,1271.773687114761,1297.360821952112,1471.7619808943725,17.09976979246146,0.054007079128943224,463.0
25,26,443.0,3368.0,4095407.48089435,2023.7113175977277,552086.3881826588,7380.504731734179,3543321.0927116913,7652.924773713886,8.508895465817975,0.054000000000000055,468.0
26,27,3219.0,3376.0,3503350.3267402407,1871.7238896836611,553639.8540324442,2215.9126323584956,2949710.4727077964,2900.6239179629083,8.707973264286125,0.054000000000000055,471.0
27,28,891.0,3528.0,547305.7009755126,739.8011227682864,547139.3189711792,1291.3934072968427,166.38200433342718,1488.2884914084923,19.3296558602047,0.07619933975488011,487.0
28,29,3236.0,3797.0,598078.0530265826,773.3550625907652,549842.6077126787,1440.5537230573864,48235.44531390385,1635.014703863321,13.174006008780939,0.05400000000457256,526.0
29,30,3239.0,3821.0,553429.4113502186,743.9283649653601,550302.5171916733,3428.776690995791,3126.8941585452994,3508.5522668069343,16.144638786673422,0.05400119227002832,531.0
30,31,2841.0,1906.0,10330086.671165807,3214.045214266684,569736.7561669986,10346.121509136088,9760349.914998809,10833.850512221357,7.40875827036534,0.054000000000000055,539.0
31,32,2526.0,1758.0,13460922.065903172,3668.9129315246114,586035.8206424133,21124.010567686037,12874886.245260758,21440.25989960989,7.1080632381763635,0.054000000000000055,540.0
32,33,2655.0,2041.0,3208432.5110560153,1791.2097907221118,552581.6263685592,1930.6726114711496,2655850.8846874563,2633.6152427914712,8.821912520847189,0.054000000000000055,542.0
33,34,1956.0,605.0,1326866.4706222853,1151.8968976388092,548849.5274897394,1526.253220840287,778016.9431325459,1912.1494075817566,10.154949102422272,0.054000000000000145,85.0
34,35,2318.0,1526.0,2439375.174037261,1561.849920152414,550887.2345284679,1723.013839027417,1888487.939508793,2325.543347813603,9.192136200520249,0.054000000000000055,212.0
35,36,21.0,2609.0,801934.396428507,895.5078996725625,547043.505071202,1400.5570197557963,254890.8913573051,1662.3761198847878,11.36653594950467,0.05400000000000612,359.0
